store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
S006,SKU02652,68,10,9,2025-09-09
S006,SKU01468,138,22,14,2025-07-05
S006,SKU04135,30,7,4,2025-12-06
S006,SKU00079,45,6,5,2025-05-03
S006,SKU03836,37,6,3,2025-12-16
S006,SKU02753,34,5,2,2025-01-18
S006,SKU01451,89,10,6,2025-04-10
S006,SKU01623,17,2,1,2025-08-23
S006,SKU03444,20,2,1,2025-03-23
S006,SKU04708,49,4,2,2025-06-02
S006,SKU04558,93,22,18,2025-10-27
S006,SKU00528,125,20,14,2025-02-07
S006,SKU01373,58,12,11,2025-08-03
S006,SKU02878,80,17,16,2025-08-13
S006,SKU00044,122,30,18,2025-07-24
S006,SKU03936,32,5,4,2025-07-01
S006,SKU01815,38,4,2,2025-03-02
S006,SKU02216,114,24,15,2025-04-05
S006,SKU04856,25,2,1,2025-07-30
S006,SKU04323,15,2,1,2025-09-19
S006,SKU03535,268,59,57,2025-12-06
S006,SKU00577,181,28,20,2025-10-19
S006,SKU03334,84,21,18,2025-10-25
S006,SKU00219,47,8,6,2025-10-18
S006,SKU04039,54,6,5,2025-08-17
S006,SKU02540,35,7,5,2025-02-12
S006,SKU00691,5,1,1,2025-01-02
S006,SKU00387,49,5,4,2025-05-04
S006,SKU04026,60,9,4,2025-07-06
S006,SKU01706,1,1,1,2025-08-09
S006,SKU02234,44,6,5,2025-04-24
S006,SKU03192,90,25,16,2025-12-25
S006,SKU01962,117,32,18,2025-01-08
S006,SKU00652,109,20,10,2025-11-09
S006,SKU02464,75,11,5,2025-07-04
S006,SKU03859,30,7,4,2025-06-05
S006,SKU02562,23,3,1,2025-01-17
S006,SKU02489,46,12,8,2025-10-17
S006,SKU00882,14,3,2,2025-01-09
S006,SKU04716,61,15,9,2025-09-05
S006,SKU00873,34,5,4,2025-01-23
S006,SKU04830,23,4,3,2025-11-22
S006,SKU04967,7,1,1,2025-10-31
S006,SKU01602,10,2,1,2025-06-15
S006,SKU04611,54,9,5,2025-01-28
S006,SKU03484,22,6,4,2025-04-07
S006,SKU01827,97,13,11,2025-07-28
S006,SKU04085,32,6,4,2025-09-19
S006,SKU04147,128,24,17,2025-10-20
S006,SKU02579,31,5,3,2025-12-26
S006,SKU03990,83,20,19,2025-09-07
S006,SKU00749,91,26,16,2025-03-01
S006,SKU04127,12,3,2,2025-10-24
S006,SKU03505,211,50,27,2025-02-25
S006,SKU01638,16,3,1,2025-02-11
S006,SKU01928,43,11,6,2025-12-11
S006,SKU02585,28,5,2,2025-07-16
S006,SKU00450,36,9,5,2025-01-01
S006,SKU01617,82,22,16,2025-07-23
S006,SKU02766,66,17,9,2025-11-16
S006,SKU03957,40,8,6,2025-04-16
S006,SKU03771,77,8,6,2025-01-05
S006,SKU01902,11,2,1,2025-03-02
S006,SKU01480,6,1,1,2025-07-17
S006,SKU01522,45,10,9,2025-03-13
S006,SKU01850,79,8,4,2025-11-24
S006,SKU04425,83,23,20,2025-08-03
S006,SKU02223,47,13,9,2025-08-30
S006,SKU00026,99,24,17,2025-11-26
S006,SKU01716,57,13,6,2025-02-16
S006,SKU03728,25,7,4,2025-04-02
S006,SKU03460,173,26,17,2025-10-09
S006,SKU04694,103,21,18,2025-12-31
S006,SKU02885,51,11,8,2025-07-29
S006,SKU00650,12,2,1,2025-11-08
S006,SKU04274,12,2,1,2025-11-14
S006,SKU01121,14,3,2,2025-01-06
S006,SKU00073,12,1,1,2025-09-25
S006,SKU04695,62,10,9,2025-12-19
S006,SKU03422,182,31,28,2025-02-18
S006,SKU02406,4,1,1,2025-01-01
S006,SKU03093,13,3,1,2025-06-05
S006,SKU01689,74,12,11,2025-04-23
S006,SKU01061,13,3,1,2025-12-27
S006,SKU04264,10,1,1,2025-10-08
S006,SKU00438,3,1,1,2025-08-17
S006,SKU01997,132,30,27,2025-03-16
S006,SKU00541,81,21,14,2025-05-31
S006,SKU02846,9,1,1,2025-11-19
S006,SKU04660,36,6,5,2025-11-26
S006,SKU04947,19,3,2,2025-10-26
S006,SKU03652,56,5,2,2025-04-01
S006,SKU03454,94,19,10,2025-06-25
S006,SKU02761,89,22,21,2025-11-21
S006,SKU01045,132,20,16,2025-02-08
S006,SKU04685,11,2,1,2025-02-04
S006,SKU02178,23,6,5,2025-10-06
S006,SKU03329,16,2,1,2025-01-13
S006,SKU01571,145,16,8,2025-03-26
S006,SKU03277,110,30,29,2025-09-30
S006,SKU02285,56,13,11,2025-09-23
S006,SKU04109,29,6,4,2025-08-25
S006,SKU00929,5,1,1,2025-04-02
S006,SKU01620,159,39,19,2025-01-20
S006,SKU02736,109,22,18,2025-08-19
S006,SKU04280,101,23,19,2025-08-01
S006,SKU02592,29,7,5,2025-03-10
S006,SKU04711,176,47,36,2025-04-30
S006,SKU03877,5,1,1,2025-02-19
S006,SKU01546,4,1,1,2025-05-25
S006,SKU03350,10,1,1,2025-06-04
S006,SKU02338,55,9,6,2025-07-26
S006,SKU02762,13,1,1,2025-10-15
S006,SKU01378,12,2,1,2025-05-25
S006,SKU02547,54,6,4,2025-03-26
S006,SKU00457,43,5,4,2025-11-04
S006,SKU02862,1,1,1,2025-11-13
S006,SKU02313,69,11,9,2025-11-18
S006,SKU02797,97,20,10,2025-06-25
S006,SKU00940,60,9,5,2025-08-25
S006,SKU03761,167,45,39,2025-09-25
S006,SKU01258,4,1,1,2025-09-25
S006,SKU03687,86,11,7,2025-02-23
S006,SKU02315,48,7,3,2025-09-13
S006,SKU00578,115,26,19,2025-01-24
S006,SKU02531,70,11,10,2025-07-16
S006,SKU00446,72,9,7,2025-02-19
S006,SKU00245,85,9,7,2025-02-23
S006,SKU00642,109,21,18,2025-11-13
S006,SKU04961,13,3,1,2025-07-17
S006,SKU00050,142,16,14,2025-11-05
S006,SKU00758,132,34,32,2025-06-13
S006,SKU01101,196,48,27,2025-12-09
S006,SKU02503,37,4,3,2025-07-25
S006,SKU04526,35,9,8,2025-09-23
S006,SKU04213,140,19,10,2025-07-27
S006,SKU02150,13,2,1,2025-10-03
S006,SKU01744,16,3,2,2025-10-27
S006,SKU04180,116,30,23,2025-02-15
S006,SKU02550,35,4,2,2025-10-25
S006,SKU04987,72,8,4,2025-08-27
S006,SKU02496,64,9,4,2025-10-25
S006,SKU04826,11,1,1,2025-09-03
S006,SKU00194,11,1,1,2025-10-04
S006,SKU04504,58,12,11,2025-06-04
S006,SKU02122,88,9,5,2025-10-25
S006,SKU04432,71,19,9,2025-01-12
S006,SKU01123,105,26,22,2025-12-28
S006,SKU04032,85,14,7,2025-12-13
S006,SKU04317,72,17,15,2025-12-03
S006,SKU02297,79,13,11,2025-10-29
S006,SKU02902,56,5,4,2025-06-09
S006,SKU02684,68,10,5,2025-02-10
S006,SKU04206,2,1,1,2025-05-30
S006,SKU01610,83,8,7,2025-06-08
S006,SKU01844,27,3,1,2025-02-20
S006,SKU03774,231,46,34,2025-04-07
S006,SKU01216,49,9,7,2025-02-19
S006,SKU01636,48,5,4,2025-02-01
S006,SKU00456,4,1,1,2025-06-15
S006,SKU03211,22,3,1,2025-05-22
S006,SKU02790,52,11,8,2025-03-15
S006,SKU02980,42,10,8,2025-05-03
S006,SKU02094,116,24,12,2025-11-03
S006,SKU02706,97,25,15,2025-07-21
S006,SKU01129,17,2,1,2025-11-21
S006,SKU01578,8,2,1,2025-11-28
S006,SKU00546,32,4,2,2025-10-26
S006,SKU00386,55,15,11,2025-07-09
S006,SKU00392,139,38,27,2025-04-19
S006,SKU03845,59,14,7,2025-03-18
S006,SKU03464,17,1,1,2025-03-23
S006,SKU03902,13,3,1,2025-04-23
S006,SKU02322,40,7,4,2025-01-28
S006,SKU02633,86,9,5,2025-11-22
S006,SKU02482,196,58,36,2025-04-24
S006,SKU04940,35,3,2,2025-05-03
S006,SKU01165,169,44,25,2025-11-22
S006,SKU04446,57,6,5,2025-12-23
S006,SKU03912,135,38,24,2025-07-05
S006,SKU02513,107,15,9,2025-11-01
S006,SKU03780,107,21,20,2025-11-12
S006,SKU03267,79,15,13,2025-03-25
S006,SKU03255,160,26,15,2025-04-27
S006,SKU01276,28,7,3,2025-06-12
S006,SKU02828,2,1,1,2025-08-30
S006,SKU01561,83,15,12,2025-08-21
S006,SKU03326,55,12,9,2025-01-29
S006,SKU04049,4,1,1,2025-05-02
S006,SKU04971,49,6,5,2025-04-14
S006,SKU00752,25,2,1,2025-11-27
S006,SKU01892,11,3,2,2025-07-02
S006,SKU00277,53,11,10,2025-07-16
S006,SKU04252,112,22,12,2025-04-20
S006,SKU03511,33,5,2,2025-07-28
S006,SKU04833,29,7,6,2025-08-06
S006,SKU04067,189,39,32,2025-08-07
S006,SKU01261,1,1,1,2025-12-22
S006,SKU01532,100,23,19,2025-07-28
S006,SKU01331,20,2,1,2025-08-07
S006,SKU04818,24,4,3,2025-07-22
S006,SKU00883,193,48,46,2025-11-29
S006,SKU01230,8,1,1,2025-05-31
S006,SKU00891,43,7,5,2025-10-30
S006,SKU02450,9,1,1,2025-12-22
S006,SKU03201,2,1,1,2025-06-08
S006,SKU03328,72,20,14,2025-07-23
S006,SKU03813,170,40,26,2025-10-06
S006,SKU00879,30,3,2,2025-08-10
S006,SKU02463,182,31,17,2025-10-26
S006,SKU03424,162,26,16,2025-11-24
S006,SKU02226,91,16,8,2025-08-24
S006,SKU02186,89,9,7,2025-12-10
S006,SKU02169,168,44,30,2025-12-09
S006,SKU03726,41,11,9,2025-07-02
S006,SKU01016,127,30,20,2025-11-26
S006,SKU01484,10,1,1,2025-03-09
S006,SKU02154,136,20,19,2025-06-18
S006,SKU01993,76,14,13,2025-10-21
S006,SKU01217,90,15,12,2025-08-23
S006,SKU02880,110,18,13,2025-04-05
S006,SKU01802,95,25,16,2025-05-21
S006,SKU02864,116,13,11,2025-02-06
S006,SKU03244,3,1,1,2025-10-20
S006,SKU00911,118,29,26,2025-06-28
S006,SKU02050,160,18,11,2025-11-04
S006,SKU01010,7,1,1,2025-10-30
S006,SKU01556,95,25,17,2025-05-04
S006,SKU04514,41,8,5,2025-05-26
S006,SKU03416,57,14,12,2025-07-27
S006,SKU00415,70,14,12,2025-08-11
S006,SKU01926,99,15,14,2025-07-04
S006,SKU04801,91,26,21,2025-10-22
S006,SKU04838,125,14,11,2025-12-19
S006,SKU04086,117,27,13,2025-05-26
S006,SKU02014,56,14,9,2025-03-05
S006,SKU01122,14,4,3,2025-06-19
S006,SKU01637,19,3,2,2025-12-19
S006,SKU03628,123,26,24,2025-01-06
S006,SKU04587,71,14,9,2025-06-25
S006,SKU00441,94,27,23,2025-07-05
S006,SKU02376,100,15,12,2025-05-01
S006,SKU01161,7,1,1,2025-02-23
S006,SKU04591,98,26,21,2025-07-14
S006,SKU04828,102,22,13,2025-09-06
S006,SKU01869,41,10,5,2025-01-20
S006,SKU03561,104,11,9,2025-11-03
S006,SKU02515,142,18,14,2025-02-07
S006,SKU04900,87,25,15,2025-08-04
S006,SKU02523,52,6,5,2025-01-04
S006,SKU04881,49,12,7,2025-08-11
S006,SKU02613,30,7,5,2025-02-02
S006,SKU02252,145,14,13,2025-03-23
S006,SKU03689,72,14,13,2025-11-04
S006,SKU02973,41,10,8,2025-06-09
S006,SKU03749,25,4,3,2025-04-27
S006,SKU03457,47,12,6,2025-03-19
S006,SKU00519,61,17,15,2025-04-11
S006,SKU04533,89,16,14,2025-07-26
S006,SKU02777,15,2,1,2025-12-13
S006,SKU02070,16,2,1,2025-08-14
S006,SKU00207,93,13,9,2025-04-26
S006,SKU01279,26,4,2,2025-07-02
S006,SKU01586,28,3,1,2025-05-08
S006,SKU00282,36,6,4,2025-10-21
S006,SKU04831,163,41,37,2025-01-18
S006,SKU04608,111,24,12,2025-03-01
S006,SKU03928,37,6,5,2025-01-02
S006,SKU02748,161,47,29,2025-02-12
S006,SKU02392,102,19,12,2025-01-31
S006,SKU02866,61,15,9,2025-06-02
S006,SKU01692,123,31,19,2025-07-29
S006,SKU03809,27,7,4,2025-10-07
S006,SKU03410,45,6,4,2025-10-24
S006,SKU04036,33,9,6,2025-03-20
S006,SKU03311,96,23,15,2025-11-25
S006,SKU03831,22,4,3,2025-01-10
S006,SKU03375,67,16,13,2025-09-16
S006,SKU00416,100,28,23,2025-11-07
S006,SKU00099,18,4,3,2025-01-17
S006,SKU03223,108,30,17,2025-04-29
S006,SKU03394,159,25,15,2025-06-28
S006,SKU03718,110,31,28,2025-10-23
S006,SKU03160,15,1,1,2025-05-24
S006,SKU01058,10,1,1,2025-01-03
S006,SKU01537,3,1,1,2025-10-30
S006,SKU04581,53,5,2,2025-04-18
S006,SKU04639,6,1,1,2025-03-03
S006,SKU02310,18,4,2,2025-08-18
S006,SKU03536,23,5,2,2025-06-18
S006,SKU00397,4,1,1,2025-08-03
S006,SKU01702,92,23,18,2025-02-05
S006,SKU03268,19,5,3,2025-12-25
S006,SKU04416,106,18,12,2025-12-10
S006,SKU00253,109,12,9,2025-05-02
S006,SKU00187,29,6,5,2025-08-29
S006,SKU04820,20,3,2,2025-04-12
S006,SKU01976,52,9,4,2025-08-06
S006,SKU00179,40,7,3,2025-08-07
S006,SKU00057,162,31,24,2025-01-21
S006,SKU04985,16,3,2,2025-01-20
S006,SKU04168,52,8,4,2025-12-05
S006,SKU04913,60,10,9,2025-11-17
S006,SKU01189,11,3,2,2025-02-06
S006,SKU02190,14,2,1,2025-12-08
S006,SKU02784,136,34,24,2025-07-24
S006,SKU00717,34,5,4,2025-10-11
S006,SKU00180,110,16,10,2025-08-26
S006,SKU02108,107,17,10,2025-05-04
S006,SKU00535,75,14,10,2025-10-02
S006,SKU00575,13,3,1,2025-02-27
S006,SKU04231,61,6,5,2025-10-21
S006,SKU00753,177,21,11,2025-12-02
S006,SKU02027,66,13,11,2025-06-09
S006,SKU04964,7,1,1,2025-10-25
S006,SKU01728,34,9,7,2025-12-29
S006,SKU00087,71,17,9,2025-04-28
S006,SKU00114,28,5,2,2025-06-12
S006,SKU04656,68,7,4,2025-10-18
S006,SKU03502,47,9,5,2025-03-13
S006,SKU04395,115,32,19,2025-01-19
S006,SKU01969,24,4,2,2025-12-21
S006,SKU02657,96,21,16,2025-08-31
S006,SKU02321,57,13,11,2025-06-19
S006,SKU02128,25,4,3,2025-10-09
S006,SKU03844,138,36,22,2025-10-02
S006,SKU01615,13,2,1,2025-10-27
S006,SKU04720,15,3,2,2025-06-18
S006,SKU00154,102,23,22,2025-06-10
S006,SKU04693,57,15,13,2025-02-12
S006,SKU01475,17,1,1,2025-06-28
S006,SKU00365,14,2,1,2025-05-25
S006,SKU00986,12,1,1,2025-08-08
S006,SKU01745,124,30,23,2025-09-08
S006,SKU04031,86,16,8,2025-03-12
S006,SKU01055,15,3,2,2025-05-23
S006,SKU00405,130,27,19,2025-07-20
S006,SKU04240,45,13,6,2025-01-23
S006,SKU00826,57,11,6,2025-06-10
S006,SKU04636,78,8,5,2025-03-31
S006,SKU02327,79,9,7,2025-03-21
S006,SKU02420,93,23,22,2025-07-13
S006,SKU01048,183,29,14,2025-07-05
S006,SKU04150,143,32,28,2025-06-14
S006,SKU03987,116,18,9,2025-08-19
S006,SKU01541,155,40,31,2025-12-25
S006,SKU04487,32,9,6,2025-09-13
S006,SKU02567,19,4,2,2025-04-02
S006,SKU02110,13,3,2,2025-05-02
S006,SKU00393,65,14,8,2025-02-14
S006,SKU00479,134,19,11,2025-07-07
S006,SKU00792,33,7,4,2025-02-01
S006,SKU03782,88,22,12,2025-07-12
S006,SKU04775,76,18,11,2025-10-21
S006,SKU01953,10,1,1,2025-06-04
S006,SKU02602,263,41,23,2025-01-09
S006,SKU04842,8,1,1,2025-10-17
S006,SKU01119,35,5,2,2025-04-04
S006,SKU02410,41,6,5,2025-09-29
S006,SKU01275,57,9,5,2025-03-06
S006,SKU04444,17,3,1,2025-12-18
S006,SKU02752,9,1,1,2025-10-12
S006,SKU02623,7,1,1,2025-11-25
S006,SKU03869,190,26,19,2025-05-12
S006,SKU01896,159,43,39,2025-03-16
S006,SKU04465,95,20,15,2025-03-10
S006,SKU04449,11,1,1,2025-12-02
S006,SKU04391,34,5,3,2025-12-16
S006,SKU02225,54,5,3,2025-01-11
S006,SKU01254,59,17,10,2025-12-29
S006,SKU00919,12,3,1,2025-08-16
S006,SKU04764,14,1,1,2025-06-06
S006,SKU00100,120,13,11,2025-01-21
S006,SKU00029,213,40,26,2025-06-23
S006,SKU00908,7,1,1,2025-10-06
S006,SKU04489,123,24,18,2025-01-22
S006,SKU02909,82,14,13,2025-09-21
S006,SKU03818,33,9,8,2025-06-22
S006,SKU04429,53,10,7,2025-07-16
S006,SKU00869,45,8,6,2025-06-10
S006,SKU03081,4,1,1,2025-09-22
S006,SKU02002,7,2,1,2025-12-29
S006,SKU02802,116,31,17,2025-03-04
S006,SKU02454,163,35,31,2025-04-11
S006,SKU00164,100,26,17,2025-03-31
S006,SKU00190,21,4,2,2025-10-28
S006,SKU00931,72,13,7,2025-11-25
S006,SKU04547,24,2,1,2025-05-10
S006,SKU01639,22,5,3,2025-11-11
S006,SKU00024,29,2,1,2025-08-16
S006,SKU02457,26,6,5,2025-08-10
S006,SKU01807,50,10,6,2025-01-26
S006,SKU03963,28,7,6,2025-07-07
S006,SKU02666,73,17,14,2025-11-26
S006,SKU04931,6,1,1,2025-06-06
S006,SKU04965,118,21,15,2025-08-30
S006,SKU03805,28,6,3,2025-05-17
S006,SKU03499,69,15,7,2025-08-10
S006,SKU02740,84,8,6,2025-08-28
S006,SKU00649,113,19,10,2025-09-26
S006,SKU00385,102,15,10,2025-07-27
S006,SKU01174,73,8,5,2025-11-10
S006,SKU00794,57,8,6,2025-11-01
S006,SKU01771,209,57,37,2025-03-12
S006,SKU00804,186,21,16,2025-12-02
S006,SKU00834,108,11,8,2025-10-09
S006,SKU01971,7,1,1,2025-09-26
S006,SKU02700,44,4,2,2025-05-14
S006,SKU02506,22,4,2,2025-07-29
S006,SKU04616,41,11,7,2025-06-04
S006,SKU00038,66,9,6,2025-10-14
S006,SKU04832,45,8,7,2025-08-11
S006,SKU02850,17,4,3,2025-07-09
S006,SKU00124,95,23,14,2025-10-14
S006,SKU04387,59,12,10,2025-11-05
S006,SKU01884,93,16,13,2025-01-06
S006,SKU01196,57,10,7,2025-12-16
S006,SKU01049,79,21,16,2025-11-20
S006,SKU01400,48,5,3,2025-05-14
S006,SKU03835,115,13,11,2025-12-27
S006,SKU01356,88,18,17,2025-04-26
S006,SKU00209,29,4,3,2025-11-02
S006,SKU03633,41,7,4,2025-08-09
S006,SKU02160,153,15,13,2025-05-02
S006,SKU00051,4,1,1,2025-11-11
S006,SKU02499,44,9,5,2025-01-08
S006,SKU00105,66,9,6,2025-12-27
S006,SKU01594,39,10,5,2025-06-19
S006,SKU00447,144,21,18,2025-12-02
S006,SKU04601,72,18,17,2025-03-17
S006,SKU02785,38,9,8,2025-10-16
S006,SKU02637,16,4,3,2025-05-30
S006,SKU04194,51,9,6,2025-04-03
S006,SKU03143,124,20,15,2025-03-18
S006,SKU01567,43,8,7,2025-07-18
S006,SKU01842,18,5,3,2025-04-15
S007,SKU00141,13,3,2,2025-02-27
S007,SKU01244,196,20,12,2025-07-04
S007,SKU00192,9,2,1,2025-02-11
S007,SKU04207,9,2,1,2025-09-12
S007,SKU02690,73,13,12,2025-05-15
S007,SKU04441,52,8,6,2025-10-22
S007,SKU03617,72,8,4,2025-06-08
S007,SKU00716,53,6,5,2025-03-13
S007,SKU03511,50,12,8,2025-01-21
S007,SKU01507,36,7,4,2025-06-16
S007,SKU04664,5,1,1,2025-02-13
S007,SKU03509,78,18,11,2025-08-09
S007,SKU04123,101,23,22,2025-01-02
S007,SKU03708,4,1,1,2025-05-16
S007,SKU00453,79,12,8,2025-05-21
S007,SKU04519,71,7,3,2025-07-18
S007,SKU01204,2,1,1,2025-05-27
S007,SKU01627,56,5,3,2025-04-17
S007,SKU02117,79,9,5,2025-10-29
S007,SKU01998,43,6,3,2025-06-07
S007,SKU04849,2,1,1,2025-07-16
S007,SKU01879,48,13,10,2025-02-10
S007,SKU00712,56,14,13,2025-02-28
S007,SKU01878,49,12,7,2025-02-08
S007,SKU02369,51,5,4,2025-04-20
S007,SKU00012,77,19,11,2025-07-28
S007,SKU02440,169,32,24,2025-03-26
S007,SKU04385,29,4,3,2025-12-02
S007,SKU04529,159,26,20,2025-11-11
S007,SKU04539,43,4,2,2025-07-14
S007,SKU02696,142,24,21,2025-02-22
S007,SKU01648,23,4,2,2025-07-13
S007,SKU00452,13,3,2,2025-02-06
S007,SKU03334,117,14,8,2025-12-10
S007,SKU03599,19,2,1,2025-02-24
S007,SKU04311,4,1,1,2025-10-21
S007,SKU01883,77,16,8,2025-09-25
S007,SKU01589,0,1,1,2025-04-17
S007,SKU03097,83,13,8,2025-08-20
S007,SKU03512,94,25,16,2025-11-05
S007,SKU00748,15,1,1,2025-12-03
S007,SKU02946,50,12,10,2025-09-14
S007,SKU03785,60,15,14,2025-01-02
S007,SKU03605,60,14,11,2025-07-25
S007,SKU02436,62,16,10,2025-09-13
S007,SKU03403,18,3,2,2025-04-05
S007,SKU04637,104,19,11,2025-04-26
S007,SKU00152,2,1,1,2025-10-02
S007,SKU03962,12,3,2,2025-05-12
S007,SKU00241,11,1,1,2025-08-02
S007,SKU01675,2,1,1,2025-08-28
S007,SKU00361,83,20,13,2025-04-05
S007,SKU01596,3,1,1,2025-04-28
S007,SKU01090,125,13,8,2025-09-02
S007,SKU04902,48,7,5,2025-05-01
S007,SKU01029,24,4,3,2025-06-17
S007,SKU00950,44,11,10,2025-09-11
S007,SKU00546,123,30,18,2025-09-15
S007,SKU03009,26,3,1,2025-06-13
S007,SKU00532,73,19,15,2025-12-05
S007,SKU00666,73,7,5,2025-11-17
S007,SKU04281,67,15,14,2025-10-30
S007,SKU04213,121,20,10,2025-05-08
S007,SKU02378,14,2,1,2025-08-07
S007,SKU00592,51,11,7,2025-03-20
S007,SKU04549,90,23,13,2025-12-13
S007,SKU03975,116,16,12,2025-12-14
S007,SKU01358,132,30,16,2025-05-29
S007,SKU02732,91,22,15,2025-06-06
S007,SKU00468,52,12,10,2025-12-03
S007,SKU01144,42,10,6,2025-05-20
S007,SKU04567,51,12,9,2025-12-23
S007,SKU02596,15,2,1,2025-01-15
S007,SKU04990,47,12,7,2025-05-05
S007,SKU00934,127,36,35,2025-03-21
S007,SKU02863,30,7,5,2025-04-11
S007,SKU03374,175,25,17,2025-09-26
S007,SKU01311,80,22,15,2025-07-26
S007,SKU01783,16,2,1,2025-07-09
S007,SKU03010,93,13,9,2025-12-02
S007,SKU01845,127,24,23,2025-12-04
S007,SKU03368,65,12,10,2025-02-24
S007,SKU01057,13,3,2,2025-10-30
S007,SKU04566,17,4,3,2025-10-04
S007,SKU04880,139,23,22,2025-07-21
S007,SKU03854,41,5,4,2025-01-01
S007,SKU04805,53,8,4,2025-06-10
S007,SKU02549,114,21,17,2025-08-28
S007,SKU01404,65,18,14,2025-09-22
S007,SKU01000,78,20,13,2025-10-04
S007,SKU00852,102,22,21,2025-03-10
S007,SKU00287,112,14,11,2025-02-02
S007,SKU02904,95,26,18,2025-03-07
S007,SKU03579,44,9,7,2025-05-14
S007,SKU01030,17,2,1,2025-03-17
S007,SKU04098,30,7,4,2025-01-30
S007,SKU04893,58,9,8,2025-01-01
S007,SKU02015,43,7,5,2025-06-03
S007,SKU04106,17,4,3,2025-01-27
S007,SKU03772,45,11,10,2025-08-06
S007,SKU00290,4,1,1,2025-12-20
S007,SKU01121,107,12,6,2025-09-22
S007,SKU00693,56,6,4,2025-11-01
S007,SKU02064,24,6,3,2025-02-26
S007,SKU03454,76,9,6,2025-03-15
S007,SKU01326,63,10,7,2025-07-25
S007,SKU04419,74,8,5,2025-02-02
S007,SKU01463,23,5,3,2025-08-07
S007,SKU01711,45,5,3,2025-01-08
S007,SKU02673,28,7,4,2025-11-29
S007,SKU04363,29,3,2,2025-01-28
S007,SKU03279,117,26,25,2025-05-25
S007,SKU02203,218,36,35,2025-02-01
S007,SKU02788,29,8,5,2025-03-16
S007,SKU02677,96,27,23,2025-05-07
S007,SKU01427,36,9,5,2025-10-01
S007,SKU00363,64,11,7,2025-08-31
S007,SKU01286,92,13,8,2025-04-14
S007,SKU01053,90,13,7,2025-04-28
S007,SKU04996,46,9,7,2025-11-16
S007,SKU00646,56,14,10,2025-09-10
S007,SKU01583,6,1,1,2025-09-08
S007,SKU02390,43,11,10,2025-02-02
S007,SKU00758,117,19,13,2025-07-12
S007,SKU02153,80,22,14,2025-05-11
S007,SKU02363,10,2,1,2025-10-18
S007,SKU03597,40,8,4,2025-06-25
S007,SKU03478,6,1,1,2025-08-07
S007,SKU03754,33,9,6,2025-11-28
S007,SKU01562,123,23,22,2025-06-25
S007,SKU04916,105,21,16,2025-12-16
S007,SKU02138,20,2,1,2025-12-12
S007,SKU03986,37,6,5,2025-12-15
S007,SKU02448,66,14,8,2025-11-22
S007,SKU04776,8,1,1,2025-11-11
S007,SKU01378,15,3,2,2025-01-20
S007,SKU03709,145,33,28,2025-12-22
S007,SKU03657,35,9,7,2025-08-26
S007,SKU04829,26,5,2,2025-08-30
S007,SKU02284,200,36,19,2025-06-05
S007,SKU03261,120,35,20,2025-02-06
S007,SKU00965,37,8,7,2025-06-12
S007,SKU02965,210,28,16,2025-03-07
S007,SKU01563,39,9,4,2025-02-08
S007,SKU03039,127,15,11,2025-07-17
S007,SKU02492,22,6,4,2025-01-06
S007,SKU04948,6,1,1,2025-09-19
S007,SKU02058,77,8,5,2025-06-11
S007,SKU03813,141,32,24,2025-03-13
S007,SKU01450,53,9,4,2025-10-16
S007,SKU02169,44,4,3,2025-11-16
S007,SKU00231,115,33,28,2025-08-13
S007,SKU00211,39,10,8,2025-12-20
S007,SKU01734,20,3,2,2025-10-02
S007,SKU04234,14,3,2,2025-08-23
S007,SKU02458,14,2,1,2025-03-10
S007,SKU02757,14,3,2,2025-11-12
S007,SKU03045,18,2,1,2025-03-04
S007,SKU03251,64,9,5,2025-06-27
S007,SKU03518,68,16,14,2025-08-12
S007,SKU00574,36,7,6,2025-03-15
S007,SKU04362,56,12,7,2025-03-29
S007,SKU03940,119,31,22,2025-03-12
S007,SKU02227,64,10,6,2025-06-21
S007,SKU04830,43,11,8,2025-06-15
S007,SKU01722,3,1,1,2025-06-06
S007,SKU02527,55,10,9,2025-08-24
S007,SKU01297,10,2,1,2025-06-25
S007,SKU04889,96,24,17,2025-02-23
S007,SKU04803,28,5,4,2025-05-27
S007,SKU02333,78,15,12,2025-05-24
S007,SKU01167,75,8,4,2025-10-20
S007,SKU02698,149,19,12,2025-07-26
S007,SKU04129,233,34,30,2025-05-30
S007,SKU01188,52,12,6,2025-06-09
S007,SKU04733,65,11,5,2025-05-12
S007,SKU03463,79,22,12,2025-07-22
S007,SKU01682,62,15,14,2025-05-18
S007,SKU00334,171,32,25,2025-09-23
S007,SKU01074,96,20,16,2025-11-03
S007,SKU02699,55,9,8,2025-12-31
S007,SKU04685,96,27,26,2025-02-08
S007,SKU01516,112,12,10,2025-01-13
S007,SKU04527,68,18,9,2025-05-05
S007,SKU02909,44,4,2,2025-06-01
S007,SKU01259,98,11,10,2025-05-29
S007,SKU00058,11,2,1,2025-07-15
S007,SKU01146,62,11,8,2025-03-16
S007,SKU02069,89,17,16,2025-05-15
S007,SKU02311,102,10,7,2025-04-06
S007,SKU01520,11,2,1,2025-03-29
S007,SKU02255,10,1,1,2025-03-15
S007,SKU03150,65,16,9,2025-03-04
S007,SKU03793,42,9,4,2025-02-19
S007,SKU00440,286,61,34,2025-10-04
S007,SKU02945,36,7,4,2025-03-28
S007,SKU00626,19,5,2,2025-08-25
S007,SKU03332,160,19,14,2025-12-17
