cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
C102706,35,Female,Abu Dhabi,Platinum,Store,2020-06-21
C102707,25,Male,Abu Dhabi,Gold,Store,2022-10-16
C102708,33,Male,Dubai,Silver,Store,2024-10-02
C102709,40,Male,Dubai,Platinum,Store,2022-08-15
C102710,39,Male,Dubai,Silver,Store,2021-05-12
C102711,33,Female,Dubai,Gold,Mobile,2018-12-08
C102712,44,Female,Abu Dhabi,Gold,Store,2017-06-02
C102713,22,Female,Dubai,Silver,Website,2017-11-13
C102714,41,Female,Dubai,Silver,Website,2024-11-19
C102715,47,Male,Dubai,Silver,Store,2019-07-03
C102716,31,Female,Dubai,Silver,Store,2021-02-12
C102717,33,Female,Dubai,Silver,Store,2016-11-02
C102718,33,Male,Dubai,Silver,Store,2022-01-21
C102719,32,Male,Abu Dhabi,Gold,Store,2016-10-02
C102720,35,Female,Dubai,Platinum,Website,2023-09-25
C102721,32,Male,Abu Dhabi,Silver,Store,2021-03-02
C102722,42,Female,Abu Dhabi,Silver,Store,2020-12-14
C102723,33,Male,Dubai,Platinum,Store,2018-10-17
C102724,38,Male,Dubai,Silver,Store,2020-05-21
C102725,18,Male,Dubai,Silver,Website,2024-01-07
C102726,33,Male,Dubai,Silver,Mobile,2021-04-26
C102727,42,Female,Abu Dhabi,Silver,Store,2022-11-06
C102728,34,Male,Dubai,Silver,Store,2021-08-24
C102729,36,Female,Dubai,Silver,Store,2021-02-15
C102730,18,Male,Dubai,Silver,Store,2024-10-10
C102731,18,Female,Abu Dhabi,Silver,Store,2021-09-07
C102732,39,Male,Abu Dhabi,Silver,Store,2024-09-09
C102733,25,Female,Abu Dhabi,Silver,Website,2020-01-05
C102734,23,Other,Dubai,Silver,Website,2017-12-21
C102735,46,Female,Dubai,Platinum,Store,2020-10-03
C102736,30,Female,Dubai,Silver,Website,2015-11-22
C102737,38,Female,Sharjah,Silver,Website,2021-03-15
C102738,30,Female,Dubai,Silver,Store,2021-07-11
C102739,31,Male,Dubai,Silver,Store,2020-12-21
C102740,56,Female,Sharjah,Silver,Website,2018-03-05
C102741,22,Female,Dubai,Gold,Store,2018-10-02
C102742,23,Male,Abu Dhabi,Gold,Store,2021-12-02
C102743,53,Male,Dubai,Gold,Store,2017-06-01
C102744,18,Female,Dubai,Gold,Store,2019-03-20
C102745,37,Male,Dubai,Gold,Mobile,2020-09-09
C102746,37,Male,Sharjah,Gold,Store,2022-02-26
C102747,42,Female,Abu Dhabi,Gold,Mobile,2023-01-15
C102748,20,Male,Abu Dhabi,Silver,Store,2024-06-11
C102749,26,Male,Abu Dhabi,Silver,Store,2019-06-22
C102750,29,Female,Abu Dhabi,Gold,Store,2015-03-23
C102751,33,Male,Abu Dhabi,Gold,Store,2024-08-19
C102752,23,Female,Dubai,Silver,Store,2016-01-26
C102753,38,Male,Sharjah,Silver,Store,2021-01-12
C102754,42,Female,Abu Dhabi,Silver,Store,2017-11-20
C102755,31,Female,Dubai,Silver,Store,2015-08-21
C102756,37,Male,Abu Dhabi,Silver,Store,2020-04-13
C102757,22,Male,Dubai,Gold,Store,2018-08-07
C102758,36,Male,Dubai,Platinum,Store,2015-06-02
C102759,46,Male,Dubai,Gold,Store,2023-06-06
C102760,42,Other,Abu Dhabi,Platinum,Store,2023-06-10
C102761,27,Male,Dubai,Platinum,Store,2020-12-27
C102762,30,Female,Sharjah,Gold,Store,2016-08-11
C102763,44,Male,Dubai,Gold,Store,2020-01-17
C102764,37,Female,Dubai,Silver,Store,2019-06-04
C102765,30,Female,Dubai,Silver,Store,2018-07-06
C102766,42,Female,Dubai,Silver,Store,2017-09-18
C102767,43,Female,Dubai,Silver,Mobile,2015-02-14
C102768,21,Female,Abu Dhabi,Platinum,Store,2015-09-11
C102769,28,Male,Abu Dhabi,Silver,Store,2020-08-16
C102770,48,Female,Abu Dhabi,Gold,Website,2018-07-09
C102771,21,Female,Dubai,Gold,Mobile,2020-08-27
C102772,37,Female,Dubai,Silver,Store,2016-04-05
C102773,38,Male,Abu Dhabi,Gold,Store,2023-09-25
C102774,35,Male,Abu Dhabi,Silver,Store,2019-11-18
C102775,28,Female,Dubai,Gold,Mobile,2017-11-24
C102776,37,Female,Dubai,Gold,Website,2019-06-05
C102777,55,Female,Dubai,Gold,Store,2017-09-09
C102778,51,Female,Abu Dhabi,Silver,Store,2023-02-12
C102779,46,Female,Dubai,Gold,Store,2020-10-05
C102780,46,Male,Abu Dhabi,Silver,Store,2015-12-05
C102781,18,Male,Dubai,Gold,Store,2016-06-18
C102782,18,Female,Sharjah,Silver,Store,2023-02-08
C102783,40,Female,Dubai,Silver,Store,2017-07-27
C102784,47,Female,Abu Dhabi,Silver,Mobile,2021-11-09
C102785,44,Female,Abu Dhabi,Gold,Store,2022-10-19
C102786,32,Female,Abu Dhabi,Gold,Store,2016-02-03
C102787,18,Female,Sharjah,Silver,Store,2016-08-08
C102788,40,Other,Dubai,Silver,Mobile,2016-05-09
C102789,19,Male,Sharjah,Gold,Website,2020-02-21
C102790,20,Male,Dubai,Silver,Marketplace,2017-01-14
C102791,33,Male,Dubai,Silver,Store,2018-09-24
C102792,27,Male,Dubai,Gold,Store,2023-05-02
C102793,33,Male,Dubai,Silver,Store,2024-12-08
C102794,27,Female,Sharjah,Gold,Store,2020-11-26
C102795,30,Female,Dubai,Silver,Store,2017-11-07
C102796,19,Female,Dubai,Platinum,Website,2022-08-13
C102797,31,Female,Dubai,Silver,Store,2017-09-08
C102798,18,Female,Abu Dhabi,Silver,Website,2019-06-08
C102799,37,Male,Abu Dhabi,Silver,Store,2015-08-05
C102800,55,Male,Dubai,Silver,Store,2018-05-22
C102801,52,Male,Dubai,Gold,Store,2015-11-05
C102802,26,Male,Abu Dhabi,Gold,Mobile,2016-05-06
C102803,25,Male,Dubai,Silver,Store,2015-06-17
C102804,33,Male,Dubai,Gold,Website,2019-12-09
C102805,36,Male,Dubai,Silver,Store,2024-11-06
C102806,32,Male,Dubai,Silver,Store,2022-03-03
C102807,49,Female,Abu Dhabi,Gold,Store,2018-11-17
C102808,23,Female,Dubai,Silver,Store,2022-08-04
C102809,36,Female,Dubai,Gold,Mobile,2016-12-02
C102810,25,Male,Dubai,Gold,Website,2018-01-14
C102811,21,Male,Abu Dhabi,Gold,Store,2016-02-22
C102812,24,Male,Dubai,Gold,Store,2015-01-07
C102813,31,Female,Dubai,Gold,Store,2020-10-22
C102814,38,Male,Abu Dhabi,Silver,Website,2015-03-10
C102815,42,Female,Dubai,Gold,Store,2023-07-10
C102816,32,Female,Abu Dhabi,Gold,Store,2023-02-05
C102817,21,Female,Dubai,Gold,Website,2015-11-22
C102818,29,Male,Dubai,Silver,Store,2024-05-10
C102819,32,Female,Abu Dhabi,Silver,Store,2015-08-01
C102820,43,Male,Dubai,Gold,Store,2021-01-04
C102821,37,Male,Abu Dhabi,Gold,Store,2017-05-12
C102822,31,Female,Dubai,Silver,Store,2018-01-06
C102823,45,Other,Sharjah,Gold,Store,2015-07-03
C102824,27,Female,Dubai,Silver,Website,2015-01-13
C102825,29,Male,Abu Dhabi,Gold,Store,2024-10-05
C102826,25,Male,Abu Dhabi,Gold,Store,2021-06-11
C102827,55,Female,Dubai,Silver,Store,2022-12-13
C102828,41,Female,Abu Dhabi,Silver,Store,2016-02-22
C102829,56,Other,Dubai,Platinum,Store,2019-07-15
C102830,30,Male,Dubai,Silver,Store,2017-02-08
C102831,35,Male,Dubai,Platinum,Website,2018-07-02
C102832,19,Male,Dubai,Silver,Website,2022-03-05
C102833,23,Female,Dubai,Gold,Store,2024-05-16
C102834,25,Male,Dubai,Silver,Store,2019-04-22
C102835,28,Female,Dubai,Silver,Store,2022-03-23
C102836,37,Male,Dubai,Gold,Store,2022-09-14
C102837,22,Male,Sharjah,Silver,Store,2019-11-03
C102838,47,Male,Dubai,Gold,Store,2022-03-24
C102839,41,Female,Sharjah,Silver,Store,2019-06-07
C102840,58,Male,Dubai,Silver,Store,2015-09-04
C102841,27,Male,Abu Dhabi,Silver,Website,2016-11-05
C102842,28,Female,Abu Dhabi,Silver,Store,2020-07-13
C102843,50,Male,Abu Dhabi,Silver,Mobile,2021-04-25
C102844,37,Male,Sharjah,Gold,Store,2020-01-08
C102845,41,Female,Sharjah,Gold,Website,2016-09-26
C102846,20,Other,Abu Dhabi,Silver,Store,2017-07-23
C102847,23,Female,Dubai,Gold,Store,2021-03-09
C102848,30,Male,Dubai,Gold,Website,2016-09-15
C102849,38,Female,Dubai,Silver,Store,2016-01-27
C102850,31,Male,Dubai,Silver,Store,2022-03-18
C102851,18,Male,Dubai,Silver,Store,2024-02-16
C102852,23,Male,Abu Dhabi,Silver,Store,2015-09-17
C102853,50,Other,Dubai,Silver,Store,2019-04-10
C102854,40,Female,Abu Dhabi,Silver,Store,2022-03-21
C102855,48,Male,Abu Dhabi,Gold,Mobile,2015-02-26
C102856,34,Female,Abu Dhabi,Silver,Store,2015-10-13
C102857,24,Female,Dubai,Silver,Store,2015-10-08
C102858,24,Female,Dubai,Silver,Store,2020-09-20
C102859,33,Male,Abu Dhabi,Silver,Store,2016-09-02
C102860,35,Male,Abu Dhabi,Silver,Store,2017-03-24
C102861,32,Female,Dubai,Silver,Store,2015-10-09
C102862,43,Male,Dubai,Platinum,Store,2018-05-24
C102863,33,Male,Sharjah,Gold,Website,2015-04-27
C102864,48,Female,Dubai,Silver,Store,2017-01-11
C102865,40,Male,Abu Dhabi,Silver,Store,2015-11-11
C102866,47,Female,Dubai,Gold,Website,2024-07-17
C102867,32,Male,Dubai,Silver,Store,2017-04-19
C102868,27,Female,Dubai,Silver,Store,2020-09-20
C102869,34,Male,Sharjah,Silver,Mobile,2021-03-01
C102870,45,Male,Abu Dhabi,Silver,Store,2015-07-12
C102871,38,Female,Dubai,Platinum,Marketplace,2022-01-09
C102872,35,Male,Sharjah,Silver,Website,2022-11-24
C102873,47,Female,Dubai,Silver,Store,2023-07-05
C102874,45,Male,Dubai,Silver,Store,2015-06-02
C102875,37,Female,Dubai,Gold,Store,2023-10-17
C102876,41,Male,Abu Dhabi,Silver,Store,2020-11-24
C102877,39,Female,Abu Dhabi,Platinum,Store,2019-04-05
C102878,43,Male,Dubai,Platinum,Store,2019-04-23
C102879,42,Female,Sharjah,Silver,Website,2022-07-15
C102880,30,Female,Dubai,Gold,Store,2015-10-27
C102881,30,Male,Dubai,Silver,Store,2021-09-06
C102882,32,Female,Dubai,Silver,Website,2017-05-05
C102883,38,Male,Dubai,Silver,Store,2021-10-02
C102884,27,Female,Abu Dhabi,Silver,Store,2018-03-02
C102885,32,Male,Dubai,Silver,Marketplace,2023-01-19
C102886,28,Female,Abu Dhabi,Platinum,Store,2023-05-04
C102887,42,Male,Abu Dhabi,Platinum,Website,2024-10-06
C102888,41,Male,Abu Dhabi,Silver,Store,2023-12-19
C102889,40,Female,Dubai,Silver,Mobile,2017-07-27
C102890,46,Female,Dubai,Gold,Website,2024-02-18
C102891,30,Female,Abu Dhabi,Platinum,Store,2023-01-26
C102892,24,Male,Dubai,Gold,Store,2017-04-10
C102893,37,Male,Sharjah,Gold,Website,2021-03-10
C102894,45,Female,Dubai,Gold,Store,2023-09-17
C102895,42,Male,Abu Dhabi,Silver,Mobile,2022-09-14
C102896,40,Male,Sharjah,Silver,Store,2023-04-27
C102897,35,Male,Dubai,Silver,Mobile,2024-01-16
C102898,27,Male,Dubai,Silver,Website,2024-09-21
C102899,32,Male,Abu Dhabi,Gold,Store,2022-12-24
C102900,52,Female,Dubai,Silver,Website,2024-06-07
C102901,18,Female,Dubai,Silver,Store,2022-05-01
C102902,31,Male,Dubai,Silver,Store,2020-09-14
C102903,44,Female,Dubai,Silver,Website,2018-06-01
C102904,32,Male,Abu Dhabi,Gold,Store,2017-01-24
C102905,31,Female,Sharjah,Silver,Store,2018-06-05
C102906,49,Female,Abu Dhabi,Gold,Store,2021-02-16
C102907,52,Female,Dubai,Silver,Store,2017-05-14
C102908,31,Male,Dubai,Gold,Store,2017-08-22
C102909,47,Other,Abu Dhabi,Silver,Store,2024-05-24
C102910,27,Female,Sharjah,Platinum,Store,2015-02-02
C102911,18,Female,Dubai,Silver,Store,2020-08-02
C102912,46,Male,Dubai,Silver,Website,2023-04-09
C102913,45,Male,Abu Dhabi,Silver,Marketplace,2019-05-04
C102914,23,Male,Dubai,Gold,Store,2019-12-26
C102915,53,Female,Abu Dhabi,Silver,Store,2023-02-17
C102916,51,Female,Dubai,Silver,Marketplace,2020-07-02
C102917,36,Female,Dubai,Silver,Website,2023-06-23
C102918,47,Female,Abu Dhabi,Gold,Store,2024-04-21
C102919,47,Female,Dubai,Gold,Website,2020-01-01
C102920,22,Female,Sharjah,Silver,Website,2020-07-02
C102921,22,Male,Abu Dhabi,Silver,Store,2017-06-07
C102922,33,Male,Abu Dhabi,Gold,Store,2016-09-25
C102923,44,Male,Abu Dhabi,Silver,Website,2021-08-14
C102924,31,Female,Abu Dhabi,Silver,Store,2018-08-12
C102925,30,Female,Dubai,Silver,Website,2021-09-27
C102926,40,Male,Dubai,Gold,Store,2024-10-23
C102927,34,Other,Abu Dhabi,Silver,Store,2018-10-01
C102928,30,Male,Abu Dhabi,Silver,Store,2020-06-15
C102929,30,Female,Dubai,Silver,Website,2024-07-08
C102930,33,Male,Abu Dhabi,Silver,Store,2018-02-20
C102931,34,Female,Sharjah,Gold,Store,2020-03-05
C102932,32,Male,Abu Dhabi,Platinum,Store,2016-10-04
C102933,51,Female,Abu Dhabi,Gold,Mobile,2016-07-26
C102934,42,Male,Abu Dhabi,Silver,Website,2022-09-21
C102935,37,Female,Abu Dhabi,Silver,Store,2019-04-13
C102936,42,Female,Abu Dhabi,Gold,Store,2017-04-01
C102937,24,Male,Dubai,Silver,Store,2015-01-07
C102938,23,Male,Abu Dhabi,Silver,Store,2017-08-14
C102939,32,Male,Abu Dhabi,Gold,Store,2021-03-25
C102940,33,Female,Abu Dhabi,Silver,Store,2021-09-20
C102941,25,Female,Dubai,Gold,Website,2019-09-25
C102942,37,Female,Dubai,Silver,Store,2018-05-22
C102943,29,Other,Dubai,Gold,Store,2019-01-25
C102944,31,Female,Dubai,Gold,Store,2015-11-19
C102945,66,Female,Dubai,Gold,Store,2015-03-20
C102946,32,Female,Abu Dhabi,Silver,Store,2023-09-03
C102947,46,Male,Abu Dhabi,Gold,Store,2016-01-26
C102948,46,Female,Dubai,Silver,Store,2023-08-25
C102949,33,Male,Sharjah,Platinum,Store,2017-04-01
C102950,46,Female,Abu Dhabi,Silver,Store,2023-09-17
C102951,42,Female,Sharjah,Gold,Store,2018-08-13
C102952,37,Female,Abu Dhabi,Gold,Store,2019-01-27
C102953,41,Male,Dubai,Silver,Store,2016-01-23
C102954,37,Female,Dubai,Silver,Website,2022-12-26
C102955,37,Male,Dubai,Silver,Website,2016-03-15
C102956,24,Male,Dubai,Gold,Store,2019-05-18
C102957,27,Female,Dubai,Gold,Store,2021-08-21
C102958,30,Female,Dubai,Platinum,Store,2020-12-26
C102959,23,Male,Abu Dhabi,Gold,Store,2020-01-08
C102960,21,Other,Dubai,Gold,Store,2019-05-13
C102961,18,Other,Dubai,Silver,Website,2021-07-05
C102962,30,Male,Sharjah,Platinum,Store,2019-06-13
C102963,46,Male,Dubai,Silver,Store,2016-05-20
C102964,44,Other,Dubai,Platinum,Website,2024-04-04
C102965,37,Male,Abu Dhabi,Gold,Website,2019-12-14
C102966,18,Male,Dubai,Gold,Mobile,2020-09-26
C102967,34,Female,Abu Dhabi,Silver,Store,2019-11-18
C102968,29,Male,Sharjah,Silver,Website,2017-11-17
C102969,42,Female,Dubai,Silver,Store,2019-05-08
C102970,31,Male,Dubai,Gold,Store,2017-02-26
C102971,33,Male,Sharjah,Gold,Mobile,2024-12-05
C102972,38,Male,Abu Dhabi,Platinum,Website,2016-10-01
C102973,18,Male,Dubai,Silver,Website,2019-09-06
C102974,42,Male,Dubai,Gold,Mobile,2021-12-21
C102975,44,Female,Abu Dhabi,Silver,Store,2020-05-24
C102976,44,Male,Dubai,Silver,Store,2023-06-07
C102977,40,Male,Dubai,Silver,Website,2019-02-26
C102978,39,Male,Dubai,Gold,Store,2021-01-27
C102979,24,Male,Dubai,Silver,Store,2016-10-15
C102980,37,Male,Dubai,Gold,Store,2020-11-25
C102981,23,Male,Dubai,Silver,Store,2020-10-19
C102982,53,Other,Dubai,Gold,Marketplace,2020-02-06
C102983,29,Female,Sharjah,Silver,Store,2015-11-05
C102984,36,Male,Dubai,Silver,Store,2017-09-20
C102985,18,Female,Dubai,Gold,Store,2018-09-18
C102986,38,Male,Dubai,Silver,Store,2024-08-02
C102987,44,Male,Abu Dhabi,Silver,Store,2023-02-09
C102988,48,Male,Dubai,Silver,Website,2024-01-12
C102989,44,Female,Dubai,Silver,Store,2020-11-19
C102990,36,Male,Dubai,Gold,Marketplace,2019-03-02
C102991,36,Male,Dubai,Silver,Store,2016-01-03
C102992,48,Female,Dubai,Gold,Store,2015-06-04
C102993,31,Male,Abu Dhabi,Gold,Store,2021-10-25
C102994,36,Male,Abu Dhabi,Silver,Store,2016-01-22
C102995,23,Female,Sharjah,Platinum,Website,2023-11-15
C102996,34,Female,Abu Dhabi,Silver,Store,2021-03-08
C102997,20,Male,Dubai,Silver,Store,2016-02-12
C102998,39,Female,Dubai,Silver,Store,2016-03-20
C102999,39,Female,Dubai,Silver,Store,2019-08-03
C103000,37,Female,Dubai,Gold,Store,2019-11-09
C103001,39,Male,Dubai,Gold,Store,2016-06-25
C103002,46,Female,Abu Dhabi,Gold,Store,2018-10-06
C103003,40,Male,Abu Dhabi,Platinum,Marketplace,2022-02-09
C103004,35,Male,Abu Dhabi,Gold,Store,2023-09-03
C103005,34,Female,Abu Dhabi,Silver,Store,2018-11-13
C103006,44,Other,Sharjah,Silver,Store,2020-12-01
C103007,34,Female,Abu Dhabi,Silver,Website,2018-12-09
C103008,34,Male,Abu Dhabi,Silver,Store,2019-02-01
C103009,24,Female,Dubai,Gold,Store,2019-02-07
C103010,24,Other,Dubai,Silver,Store,2017-02-02
C103011,38,Female,Dubai,Gold,Mobile,2023-12-23
C103012,54,Female,Abu Dhabi,Gold,Store,2019-08-16
C103013,42,Male,Dubai,Gold,Store,2017-07-21
C103014,46,Female,Abu Dhabi,Silver,Store,2018-11-07
C103015,39,Female,Dubai,Gold,Store,2017-07-19
C103016,41,Male,Dubai,Silver,Store,2016-12-09
C103017,30,Male,Dubai,Silver,Store,2018-02-21
C103018,20,Female,Dubai,Silver,Store,2022-12-20
C103019,41,Female,Dubai,Silver,Store,2016-03-12
C103020,45,Other,Dubai,Gold,Store,2024-04-15
C103021,48,Male,Abu Dhabi,Gold,Store,2023-09-04
C103022,35,Female,Dubai,Silver,Mobile,2022-09-25
C103023,36,Male,Dubai,Silver,Store,2018-02-25
C103024,28,Male,Dubai,Silver,Website,2017-03-07
C103025,30,Male,Dubai,Silver,Mobile,2023-06-08
C103026,44,Female,Dubai,Silver,Store,2022-01-16
C103027,31,Male,Dubai,Platinum,Mobile,2021-07-06
C103028,32,Male,Dubai,Gold,Store,2017-09-16
C103029,24,Male,Dubai,Silver,Store,2020-03-17
C103030,26,Female,Dubai,Gold,Store,2019-07-12
C103031,40,Female,Dubai,Gold,Website,2024-08-14
C103032,56,Female,Dubai,Silver,Store,2021-03-06
C103033,41,Female,Abu Dhabi,Platinum,Website,2017-04-17
C103034,33,Female,Sharjah,Gold,Store,2016-07-11
C103035,42,Male,Abu Dhabi,Silver,Store,2015-11-22
C103036,37,Male,Abu Dhabi,Gold,Store,2015-04-07
C103037,21,Female,Abu Dhabi,Silver,Website,2015-03-15
C103038,40,Male,Abu Dhabi,Gold,Store,2023-11-12
C103039,52,Female,Abu Dhabi,Silver,Store,2020-01-10
C103040,36,Female,Abu Dhabi,Silver,Store,2019-04-17
C103041,36,Female,Abu Dhabi,Silver,Store,2021-11-19
C103042,21,Male,Dubai,Silver,Mobile,2018-01-18
C103043,28,Male,Abu Dhabi,Gold,Store,2018-08-05
C103044,53,Female,Dubai,Silver,Store,2023-07-09
C103045,23,Female,Dubai,Gold,Store,2024-05-02
C103046,37,Male,Abu Dhabi,Silver,Website,2018-11-18
C103047,34,Male,Sharjah,Gold,Marketplace,2020-01-17
C103048,47,Male,Dubai,Gold,Store,2023-12-05
C103049,36,Male,Abu Dhabi,Platinum,Store,2015-02-02
C103050,36,Female,Dubai,Silver,Store,2017-05-24
C103051,27,Female,Dubai,Silver,Store,2015-08-24
C103052,18,Male,Dubai,Platinum,Website,2021-02-04
C103053,23,Female,Abu Dhabi,Gold,Store,2020-03-07
C103054,46,Female,Dubai,Silver,Website,2022-08-04
C103055,27,Male,Dubai,Platinum,Store,2016-08-11
C103056,34,Female,Sharjah,Silver,Store,2019-06-03
C103057,38,Male,Dubai,Gold,Marketplace,2017-04-04
C103058,33,Male,Dubai,Gold,Website,2019-02-05
C103059,28,Female,Abu Dhabi,Gold,Store,2024-03-15
C103060,53,Female,Dubai,Silver,Store,2019-08-19
C103061,48,Female,Abu Dhabi,Gold,Store,2016-05-12
C103062,40,Male,Dubai,Silver,Store,2020-08-23
C103063,39,Male,Dubai,Silver,Store,2023-11-04
C103064,44,Female,Dubai,Silver,Store,2018-12-08
C103065,40,Female,Dubai,Gold,Store,2024-01-27
C103066,28,Female,Dubai,Gold,Store,2021-02-27
C103067,18,Male,Dubai,Silver,Store,2016-08-24
C103068,28,Female,Abu Dhabi,Silver,Store,2019-02-19
C103069,24,Male,Dubai,Gold,Store,2023-08-07
C103070,25,Male,Abu Dhabi,Gold,Store,2016-12-10
C103071,23,Male,Dubai,Silver,Store,2024-02-08
C103072,32,Female,Dubai,Platinum,Store,2023-07-17
C103073,36,Male,Abu Dhabi,Silver,Mobile,2020-09-09
C103074,25,Male,Sharjah,Platinum,Mobile,2018-07-02
C103075,46,Male,Dubai,Silver,Store,2021-11-02
C103076,21,Male,Abu Dhabi,Gold,Website,2016-04-07
C103077,57,Female,Dubai,Silver,Store,2015-04-17
C103078,40,Male,Abu Dhabi,Silver,Store,2019-09-15
C103079,53,Female,Abu Dhabi,Silver,Website,2016-02-18
C103080,33,Female,Dubai,Silver,Store,2017-06-25
C103081,29,Female,Dubai,Silver,Store,2022-07-27
C103082,36,Male,Dubai,Silver,Store,2024-07-05
C103083,21,Female,Abu Dhabi,Gold,Store,2015-12-18
C103084,45,Male,Abu Dhabi,Silver,Store,2017-04-05
C103085,49,Female,Dubai,Silver,Store,2021-05-04
C103086,41,Other,Dubai,Gold,Store,2015-04-07
C103087,31,Male,Abu Dhabi,Gold,Store,2018-06-14
C103088,23,Male,Dubai,Gold,Store,2016-06-22
C103089,38,Male,Abu Dhabi,Gold,Website,2016-11-09
C103090,35,Male,Dubai,Silver,Store,2020-08-03
C103091,40,Female,Abu Dhabi,Silver,Store,2023-10-13
C103092,31,Female,Dubai,Silver,Mobile,2021-02-07
C103093,28,Female,Abu Dhabi,Gold,Website,2015-10-19
C103094,49,Female,Dubai,Platinum,Store,2024-06-10
C103095,29,Other,Abu Dhabi,Silver,Store,2018-08-06
C103096,37,Female,Dubai,Silver,Website,2018-02-08
C103097,32,Female,Dubai,Silver,Website,2021-09-18
C103098,41,Female,Abu Dhabi,Silver,Store,2015-04-06
C103099,36,Female,Dubai,Platinum,Store,2018-09-18
C103100,37,Male,Dubai,Silver,Mobile,2020-05-07
C103101,18,Female,Dubai,Gold,Website,2020-10-02
C103102,34,Male,Dubai,Silver,Store,2019-01-16
C103103,47,Male,Dubai,Gold,Website,2020-01-08
C103104,41,Male,Sharjah,Silver,Website,2020-07-14
C103105,30,Female,Abu Dhabi,Gold,Website,2019-12-27
C103106,54,Female,Abu Dhabi,Gold,Store,2021-09-10
C103107,30,Female,Abu Dhabi,Silver,Store,2015-02-16
C103108,27,Male,Dubai,Platinum,Store,2023-06-15
C103109,36,Female,Sharjah,Gold,Store,2024-11-12
C103110,36,Female,Dubai,Platinum,Marketplace,2021-11-16
C103111,42,Female,Dubai,Silver,Website,2018-10-16
C103112,32,Male,Abu Dhabi,Gold,Store,2022-12-12
C103113,55,Female,Dubai,Platinum,Website,2020-06-13
C103114,29,Female,Dubai,Platinum,Store,2016-08-18
C103115,41,Male,Abu Dhabi,Gold,Marketplace,2020-09-19
C103116,32,Male,Sharjah,Silver,Website,2024-02-24
C103117,47,Male,Abu Dhabi,Gold,Website,2024-05-20
C103118,33,Other,Dubai,Silver,Marketplace,2019-07-26
C103119,26,Female,Abu Dhabi,Gold,Mobile,2024-12-22
C103120,32,Female,Sharjah,Silver,Store,2019-01-23
C103121,22,Other,Dubai,Silver,Store,2023-06-21
C103122,47,Male,Dubai,Platinum,Website,2024-08-10
C103123,40,Female,Abu Dhabi,Silver,Website,2018-11-21
C103124,48,Male,Dubai,Gold,Store,2017-05-17
C103125,20,Male,Dubai,Silver,Store,2020-05-12
C103126,32,Male,Abu Dhabi,Gold,Store,2017-11-21
C103127,37,Female,Dubai,Silver,Store,2023-05-19
C103128,30,Male,Abu Dhabi,Silver,Store,2017-10-03
C103129,41,Male,Dubai,Silver,Website,2023-11-07
C103130,39,Male,Dubai,Platinum,Mobile,2021-07-06
C103131,20,Female,Dubai,Gold,Mobile,2022-07-17
C103132,49,Other,Abu Dhabi,Silver,Website,2023-08-06
C103133,31,Male,Abu Dhabi,Gold,Mobile,2021-08-20
C103134,31,Female,Dubai,Gold,Store,2023-07-11
C103135,27,Male,Dubai,Silver,Store,2024-06-16
C103136,23,Female,Dubai,Silver,Website,2016-09-01
C103137,43,Male,Dubai,Silver,Mobile,2020-12-22
C103138,27,Female,Dubai,Silver,Store,2023-05-19
C103139,29,Female,Abu Dhabi,Silver,Store,2023-03-06
C103140,36,Male,Abu Dhabi,Silver,Store,2017-10-25
C103141,23,Male,Abu Dhabi,Silver,Store,2015-04-01
C103142,27,Female,Dubai,Silver,Mobile,2023-06-22
C103143,36,Female,Abu Dhabi,Silver,Mobile,2020-04-20
C103144,33,Male,Dubai,Silver,Store,2023-04-02
C103145,47,Female,Dubai,Gold,Store,2022-05-20
C103146,56,Female,Abu Dhabi,Gold,Store,2018-11-06
C103147,28,Male,Dubai,Gold,Store,2015-11-08
C103148,43,Female,Dubai,Gold,Store,2018-05-19
C103149,46,Female,Sharjah,Gold,Store,2021-01-27
C103150,39,Male,Abu Dhabi,Silver,Store,2015-03-11
C103151,24,Female,Abu Dhabi,Gold,Store,2022-06-11
C103152,35,Other,Dubai,Silver,Mobile,2024-10-03
C103153,31,Female,Dubai,Silver,Store,2018-12-16
C103154,25,Male,Dubai,Silver,Store,2018-01-08
C103155,43,Female,Dubai,Silver,Store,2023-03-23
C103156,18,Male,Abu Dhabi,Silver,Store,2020-01-24
C103157,30,Male,Dubai,Silver,Store,2017-02-19
C103158,18,Female,Dubai,Silver,Store,2017-09-19
C103159,45,Male,Abu Dhabi,Gold,Store,2023-04-16
C103160,41,Male,Dubai,Silver,Store,2022-11-10
